CFU/mL,Sensor2,Sensor1,Sensor3
1882.104976761306,-20.093167514597948,-111.18801293463888,-28.98109185730074
1946.0030160288954,-20.123537372319507,-111.03969418000607,-28.76848152003986
1969.2670219786235,-20.119407807047185,-111.3014083041116,-29.184393296575248
1978.440238806982,-20.180983561724723,-111.2710005384197,-29.34136391042628
1980.4262735122163,-20.14240087630829,-111.02387959653302,-29.08121322403286
2019.158992509122,-20.049774328836143,-111.05491949545544,-29.124429788983228
2022.147230683136,-20.08639353309091,-111.27713478599019,-29.03452473769836
2150.28911510645,-20.148794091652768,-111.12408402985861,-28.949047776292915
3050.0,-19.62,-109.94,-27.24
16277.53845276014,-19.08696048290217,-108.4653145692156,-25.654129817468455
16292.833290775712,-19.146391073232923,-108.60371371398494,-25.57410542664307
16827.037428798936,-19.129261279006144,-108.53250277906542,-25.692434369091956
17046.495772896087,-19.158896822197686,-108.81641241275946,-25.340667359491476
17099.802919986712,-19.153918062918457,-108.70390210542315,-25.54267634058408
18259.651845741253,-19.136028675377574,-108.79599084132013,-25.697398033876556
18366.486252615698,-19.222295022954192,-108.8103109191758,-25.153699789431972
18485.67561279748,-19.121816841265815,-108.74205978979268,-25.532682945715052
18716.912097036206,-19.186423036002278,-108.53844084029967,-25.816397552476918
18825.6333473222,-19.128577430714085,-108.80345945659872,-25.597298301301702
30500.0,-18.7,-107.42,-23.93
144127.78793041164,-13.54183200913918,-103.41881706638063,-16.94117719045259
148517.66083663487,-13.302162747458107,-103.90346791956154,-17.980425594617035
160423.20261314177,-13.927472672352014,-104.1996809997817,-16.216864476240268
162789.35196591436,-13.01171605808349,-104.14022681774945,-16.948899845443865
162824.31857011755,-13.71208903467622,-103.71890536620057,-16.406276274916785
164066.2127298675,-13.591839016519199,-104.18375732178733,-18.175989468405337
164638.20751473546,-14.080363717322163,-103.72664693306703,-17.326677363079003
167491.63202551662,-13.671817839624529,-103.36500210139519,-16.483393573561642
182322.52223055632,-13.353285182397165,-103.64060935452254,-17.4357013100081
192975.13790262293,-13.021104042922763,-103.68024538333839,-17.354824051098504
305000.0,-8.39,-99.96,-10.41
1607601.5590620134,21.43761834044729,-97.89506666950501,11.495735290510112
1613336.1590226225,14.820719695216246,-97.57368203086358,10.555078489265323
1615895.4928666612,17.59819764457174,-97.4356821185044,9.213783038025241
1692491.285282808,16.083466899438847,-97.94964695767403,13.792116120313594
1697875.8353039206,20.806993881962395,-97.82878671252548,11.818898366181026
1704581.7373650805,19.91378384373803,-97.78817887477416,10.579812620091117
1710360.2678862351,20.38959787152655,-97.95651147023126,11.374508483802934
1791531.87753579,26.2819262242928,-97.86009986420348,12.90087326194542
1946236.9232346038,16.51848780821902,-97.85556953084225,10.030224568776651
1952060.0658525974,18.05598561621745,-98.00790430898401,16.518027346898208
3050000.0,50.162,-95.7,32.63
13794394.621210758,61.26262463007783,-81.58974666409375,42.858200405235706
14323503.689046446,60.170654737098126,-80.90441903701134,40.7915416387142
14776020.900332682,60.379945824075435,-82.19634560727837,43.208771292512566
15897237.232342217,59.36076945763612,-82.79628526363788,44.012477485557966
15948452.058232449,60.78150735070012,-83.63543079673475,42.34065472922461
16459987.651092859,61.72665831444444,-82.01415198355751,42.93146923770532
16681524.754085356,60.68009140215804,-83.32641650863772,43.7978516560742
18778636.101765417,59.69905017529965,-82.80960457711294,42.45438428613666
18870665.357435938,59.54613752470526,-81.0464091047251,41.709447807599254
18990666.824143786,60.16046145464215,-82.30936774493956,40.541622942696875
30500000.0,70.734,-68.02,52.47
