CFU/mL,Sensor2,Sensor1,Sensor3
471.44069768156936,-65.62781722714585,164.48413978024655,-44.89585525750644
475.38030939395617,-65.8172765785434,164.4687535648036,-48.98430677500197
477.12631037120656,-65.5614082450131,164.46071534655357,-46.85192202099713
513.0424750130998,-65.45262821717989,164.47790811122408,-46.33969660197375
552.4260839764255,-65.9727663429531,164.4668287108851,-43.8636652772623
567.1662216365977,-65.3061608131608,164.46244320894814,-46.38806152193391
593.8085652835647,-65.87319630816444,164.46198780412604,-44.52827161211268
800.0,-64.7,164.42,-36.2
1232.1850229836725,-64.0184112444059,163.45262380625817,2.4060597514235464
1355.6568131450351,-63.808477237093825,162.8388721576004,-13.440043356814543
1451.2427812148503,-63.75001384373054,162.64783054399444,1.3238339210582648
1516.733031736744,-63.65255400368767,162.8128850596296,-6.9072636973807855
1584.1572250462957,-63.69208040476053,162.75611104448276,-6.875228020389421
1916.2919249563379,-63.70307222333774,162.96684986058548,-12.486235405097862
1943.0001643932835,-63.977356019708765,162.81765598934635,-14.89460974223049
1951.943639656705,-64.02807169779132,162.81039810494656,-17.689762515864654
2002.2289159665863,-63.8657998051708,162.43470568315882,-0.9436522805832448
2213.989835494902,-63.81805771451629,163.508890612994,13.263549100267532
2880.0,-62.8,161.443,25.4
9770.72987154793,-61.50552437889668,152.46689380966004,27.685306777448247
12225.09404043811,-61.273221798781954,151.81326506008833,26.811418430212093
13996.847072247774,-60.75177676337096,148.87656691679638,27.0778329578424
14623.377648465585,-60.65936871994353,151.4962542672256,26.873141519864884
14941.985646740966,-61.68471698950775,147.9437230151748,27.27506652575245
16877.927324723416,-61.491353864740375,148.98875728372474,26.791616287019508
17469.536199597238,-61.93127345359598,147.50550791306264,26.311486237427403
17826.044639320266,-61.6487922256321,150.611638537872,26.194371785217445
18553.825611326887,-60.80036267669254,152.62752683023,27.07236580400209
20925.616662894812,-61.57175768580756,151.13430204156367,27.01725427934476
28800.0,-60.1,139.061,28.14
89188.83744834494,-56.878131166722575,130.69332314134877,51.495947955210546
136103.15599693896,-56.735814776498714,128.34306229603212,49.4718906622762
138957.00773871937,-57.47038348127525,121.98439822778903,48.53478595098006
140838.3070987265,-58.775913867889926,123.33238481064295,52.246321062789896
163875.9952197201,-55.920980720448625,125.6410059680614,53.222846683520665
164328.3629033564,-56.41070956076333,125.81949741836482,44.976025751721146
168082.6067962178,-56.94444790857748,127.91630674743206,44.66312410978427
181735.16051225743,-57.646933510717446,121.83619327669952,52.88116539968064
194128.41106747795,-55.78347032531534,132.60359878713342,47.73220673539665
215401.24306587063,-55.981301641035934,125.51581254745119,51.9604965540959
288000.0,-53.4,109.723,73.8
790235.1863938664,-45.709188660181916,90.48607268977368,90.22420016526847
1301888.2100863275,-46.757835329863916,94.89681028307436,82.1141041760228
1411500.138410791,-41.49839356678358,97.84322629593827,89.04112207480672
1452026.0803086543,-44.460456026670364,92.9061035962308,87.03371108668065
1502694.5215028864,-45.980722306881134,91.06173163435203,87.94644945181845
1524590.3428706801,-43.47292202877548,95.81670715984154,89.98293646822646
1535417.4785326063,-47.919694569802864,88.79209342011431,90.64038629739831
1595692.9550915924,-42.86468452650624,91.22582948852997,87.50303351477417
1773955.9382475675,-48.672161042261045,91.61854484168141,95.33866174025468
2011880.4970209445,-38.50561720630331,94.13612249805159,88.26828433382349
2880000.0,-36.7,80.43,102.4
