CFU/mL,Sensor2,Sensor1,Sensor3
429.8315880765324,-65.28088702501701,164.47952498664645,-51.1164537572779
456.2293878549413,-66.00882968682143,164.46442487598324,-44.82140420061666
477.35103395405247,-65.45095194225203,164.47598432811182,-45.56327703442093
533.1248593621527,-65.8737263179648,164.49171710523703,-47.13876597129372
597.6676475315433,-65.63457591890823,164.44666342325667,-45.88164692647176
624.375746844938,-66.01096902563769,164.4669387756274,-45.72774148683774
627.8889261358189,-65.59908957668766,164.4911544520167,-41.95638154039926
800.0,-64.7,164.42,-36.2
1358.2953052473413,-63.53168570409699,163.1895223989869,-4.430238999679398
1460.9637983927028,-63.66080576710769,163.15870449991684,-0.07189190154729896
1547.1357935993813,-63.685739324668916,162.61084186629856,-4.830506405278326
1597.9018591560066,-63.71122963248712,163.06614706407842,1.2501529913073828
1628.3193058972365,-63.32668220302947,162.9554397849057,-1.3965854530479245
1687.8623866020534,-63.67220787209512,163.3406732187553,5.88501682104515
1703.8739999055665,-63.56769349334186,162.79616728923793,-20.170378996433087
2083.7735186173336,-64.31518185474212,162.288492173702,1.155687890360639
2234.125515136847,-63.79630301677695,162.67313808303985,-10.920893048252877
2381.0019840965488,-63.78513942048521,163.00661443156113,-14.986756044678202
2880.0,-62.8,161.443,25.4
14993.136577014231,-60.921275950294486,146.63550702679106,26.908977149655975
15907.432114784526,-62.161130514283784,151.12700060668604,26.48117804446682
16761.134421599614,-61.37805493806976,149.96247646764402,26.933871966037575
16885.724960049774,-61.4894119613879,150.9372684724788,26.872237443990024
17276.100239813408,-61.550300850821564,146.75306696450994,26.915143060669934
17401.246385941977,-61.00476719712335,147.88196149335482,26.445170494130895
18854.850293579664,-61.29671423193418,148.79550414609952,27.185250550613624
19717.736775440713,-61.37777843730114,150.8612853244566,27.066370226825043
20452.916738621534,-61.75793850348559,151.065151753746,27.018352178644484
21278.745534759157,-61.51881808809754,147.52649650245527,26.651064525089602
28800.0,-60.1,139.061,28.14
100711.07471579628,-57.14930718519395,129.4412328389639,45.111847489242976
130346.94432538212,-56.054232052634376,123.62710667493579,40.31952826426392
134468.99158555464,-55.555866727527196,127.99721580792932,61.333703522778265
136721.15551154088,-57.655713465647985,131.36836712321016,53.09159303067387
136762.3730932719,-56.18516547355166,125.06933550072394,54.383075848564744
147353.36310494365,-55.540963771385464,123.05226744869738,49.68693917609392
150139.20521300455,-56.8024359058109,128.530581512923,56.05167602444956
157452.39279095654,-57.2405040412985,124.51484886163244,54.40070371990974
163223.01580381003,-55.94035996872303,125.4257917615246,50.14953586457601
188758.41244030383,-57.731024130831166,122.91139409569634,43.54787245107423
288000.0,-53.4,109.723,73.8
1056355.449729812,-44.19828435683129,92.49575072833774,94.19604760073956
1321271.330932337,-46.27471155626589,96.45070534500033,84.75408948886589
1355776.8776857827,-46.11884283237036,98.01496074232598,83.23718814535877
1501712.134011863,-44.31329766064539,93.34528374463272,85.20168087562932
1739999.2442129795,-43.30504695600156,91.99604504003695,83.35353115424886
1756591.5163823823,-42.63849416188574,98.91117309810672,89.9512102543805
1870659.8396795476,-45.96592872916831,92.41417552099597,88.99770480444067
1989166.7716468729,-42.182908967065174,94.73009633075333,85.30907584617226
2047132.0912574304,-47.08715541322978,92.935913206058,85.943547808112
2214260.832084661,-43.4691145713497,95.84658301550559,90.07588581264375
2880000.0,-36.7,80.43,102.4
