CFU/mL,Sensor2,Sensor1,Sensor3
395.00350616057455,-65.67669260135845,164.46167640996293,-48.95614866192196
407.7019681037035,-65.4285120503732,164.45876216435954,-48.759270747725104
525.8937156629024,-65.88711281546173,164.4791544192036,-45.958137542183835
529.5869265116609,-65.60339744096927,164.45357891749205,-45.85820558502309
534.3408158600985,-65.5790098094124,164.46947283697307,-42.476669907432424
546.1745806280699,-65.7878782452342,164.47640682954219,-43.84561266028449
559.366320466168,-65.88445977702919,164.46574084644453,-42.70203329816836
800.0,-64.7,164.42,-36.2
1294.6537425923434,-64.3121493432737,162.63167255322287,-8.995530480169887
1473.979906299985,-63.799431160796885,162.98035479809963,-9.19096798723882
1579.9107602716294,-63.89475669798836,162.99189617294505,-3.7188013352684606
1585.2418651211149,-63.74292955542642,162.7018570611291,-6.462426048175191
1664.3353378262104,-63.75447651297109,162.25003955209394,-5.487411525471777
1800.6766713506345,-63.71164873754364,162.54224694349153,-3.398542240474715
1920.1942093921225,-63.57475328696722,163.17672623179254,1.3119110967584415
1949.802975334858,-63.69715682228602,162.5965768412782,-10.24009920138684
1981.5255754592042,-63.68428138063684,162.82837278963157,-8.932365696653074
2149.906755652313,-63.53714382980789,162.5711323819479,-9.438722578168392
2880.0,-62.8,161.443,25.4
10856.68864538437,-61.56104261546214,149.60808873060432,26.790559254240687
12090.481831198198,-61.244563529317304,152.81493063794008,26.792704339882793
13858.662716728433,-61.35856000206385,149.5565825132007,27.608609912722777
14571.756486606235,-61.311530141240844,146.9197415839881,27.254622556166833
15306.163763221553,-61.44881619398065,149.50729370322173,27.019840067431183
15512.690870072316,-61.83958965811732,146.5945650904329,26.91579062873741
16496.432679878224,-60.99336885337408,146.68463338676167,25.917080666753492
17333.54408593398,-61.4561095391752,151.47727432736087,26.63633420462526
18356.336256594615,-61.915896419357374,149.59827036745608,26.898793088871038
18780.505360690688,-60.735870633760044,150.1086917282633,27.043567011872042
28800.0,-60.1,139.061,28.14
117382.54878444997,-57.24460026896023,130.4219801823705,52.798289562113744
124898.20270363567,-57.19137510294175,128.06632064185644,44.9350981129829
137220.05118210462,-57.031799656608115,124.80158368017986,63.35476724269007
148714.20020021818,-56.34733442913219,119.3842910198747,40.14969086408851
163936.04883392432,-57.45014632605363,128.66977808953155,48.865041888704155
170416.41969843925,-56.717113511968606,125.406654462387,51.91232974627076
186827.95716029714,-56.4184841927123,120.76423812009742,56.7539896534552
191192.79956791812,-56.13301788918909,124.67920680022698,53.667681740620175
200894.3513116492,-57.621191558157015,123.05855241609154,47.54950362470229
229835.51016259158,-57.52335551525214,123.11622901108478,49.207317087008995
288000.0,-53.4,109.723,73.8
894136.5076781492,-40.32430929301097,92.45138269410543,89.03169741983523
1015162.3804708137,-47.18182968854006,87.24302818707069,90.87065214037668
1235617.2891495782,-45.57782662827552,99.54821840321088,84.3585620779611
1667461.5565835764,-45.81866281454804,99.98436325567877,80.50958700563696
1671974.3321239376,-47.530787388620595,99.90807691723022,84.7543254459703
1758931.762133222,-43.160217143483735,91.2799053080631,83.04169056344955
1773738.3778064603,-46.469421290539074,93.67066949536702,82.99016801914145
1826703.6900460506,-43.13576406101278,95.69990013856211,87.3917043338051
1917670.0929341272,-46.19164291398128,95.27575628445261,87.64485075780573
1920409.9254346138,-48.175857674479225,94.55835067319245,90.0718637340661
2880000.0,-36.7,80.43,102.4
