CFU/mL,Sensor1,Sensor2,Sensor3
40050526.315789476,-119.9568031189084,95.51808966861599,60.195820662768035
39964210.52631579,-120.28998050682262,95.4769395711501,60.18212085769981
39877894.7368421,-120.62315789473685,95.43578947368421,60.16842105263158
39791578.94736842,-120.95633528265108,95.39463937621832,60.15472124756335
39705263.15789474,-121.2895126705653,95.35348927875243,60.14102144249513
39618947.36842105,-121.62269005847955,95.31233918128655,60.1273216374269
39532631.578947365,-121.95586744639377,95.27118908382066,60.113621832358675
39446315.78947368,-122.289044834308,95.23003898635477,60.099922027290454
39360000.0,-122.62222222222223,95.18888888888888,60.086222222222226
39273684.21052632,-122.95539961013645,95.147738791423,60.072522417154
39187368.421052635,-123.28857699805069,95.10658869395711,60.05882261208577
39101052.631578945,-123.62175438596492,95.06543859649122,60.04512280701755
39014736.84210526,-123.95493177387914,95.02428849902533,60.03142300194932
38928421.05263158,-124.28810916179339,94.98313840155944,60.01772319688109
38842105.2631579,-124.6212865497076,94.94198830409357,60.004023391812865
38755789.47368421,-124.95446393762184,94.90083820662768,59.990323586744644
38669473.684210524,-125.28764132553607,94.8596881091618,59.976623781676416
38583157.89473684,-125.62081871345029,94.8185380116959,59.96292397660819
38496842.10526316,-125.95399610136454,94.77738791423002,59.94922417153996
38410526.315789476,-126.28717348927876,94.73623781676413,59.93552436647174
38324210.52631579,-126.62035087719299,94.69508771929824,59.92182456140351
38237894.7368421,-126.95352826510722,94.65393762183236,59.90812475633528
38151578.94736842,-127.28670565302144,94.61278752436647,59.894424951267055
38065263.15789474,-127.61988304093569,94.57163742690058,59.880725146198834
37978947.36842105,-127.95306042884991,94.53048732943469,59.867025341130606
37892631.578947365,-128.28623781676413,94.4893372319688,59.85332553606238
37806315.78947368,-128.61941520467838,94.44818713450292,59.83962573099415
37720000.0,-128.9525925925926,94.40703703703703,59.82592592592593
37633684.21052632,-129.2857699805068,94.36588693957114,59.8122261208577
37547368.421052635,-129.61894736842106,94.32473684210525,59.79852631578947
37461052.631578945,-129.95212475633528,94.28358674463936,59.78482651072125
37374736.84210526,-130.28530214424953,94.24243664717349,59.771126705653025
37288421.05263158,-130.61847953216375,94.2012865497076,59.7574269005848
37202105.2631579,-130.951656920078,94.16013645224172,59.74372709551657
37115789.47368421,-131.2848343079922,94.11898635477583,59.73002729044835
37029473.684210524,-131.61801169590643,94.07783625730994,59.71632748538012
36943157.89473684,-131.95118908382068,94.03668615984405,59.70262768031189
36856842.10526316,-132.2843664717349,93.99553606237816,59.688927875243664
36770526.315789476,-132.61754385964912,93.95438596491228,59.67522807017544
36684210.52631579,-132.95072124756337,93.91323586744639,59.661528265107215
36597894.7368421,-133.28389863547758,93.8720857699805,59.64782846003899
36511578.94736842,-133.61707602339183,93.83093567251461,59.63412865497076
36425263.15789474,-133.95025341130605,93.78978557504873,59.62042884990254
36338947.36842105,-134.2834307992203,93.74863547758284,59.60672904483431
36252631.578947365,-134.61660818713452,93.70748538011695,59.59302923976608
36166315.78947368,-134.94978557504874,93.66633528265106,59.579329434697854
36080000.0,-135.28296296296298,93.62518518518519,59.56562962962963
35993684.21052632,-135.6161403508772,93.5840350877193,59.551929824561405
35907368.421052635,-135.94931773879142,93.54288499025341,59.53823001949318
35821052.631578945,-136.28249512670567,93.50173489278752,59.524530214424956
35734736.84210526,-136.6156725146199,93.46058479532164,59.51083040935673
35648421.05263158,-136.9488499025341,93.41943469785575,59.4971306042885
35562105.2631579,-137.28202729044835,93.37828460038986,59.48343079922027
35475789.47368421,-137.61520467836257,93.33713450292397,59.46973099415205
35389473.684210524,-137.94838206627682,93.29598440545809,59.456031189083824
35303157.89473684,-138.28155945419104,93.2548343079922,59.442331384015596
35216842.10526316,-138.6147368421053,93.21368421052631,59.42863157894737
35130526.315789476,-138.9479142300195,93.17253411306042,59.41493177387915
35044210.52631579,-139.28109161793373,93.13138401559453,59.40123196881092
34957894.7368421,-139.61426900584797,93.09023391812865,59.38753216374269
34871578.94736842,-139.9474463937622,93.04908382066276,59.37383235867446
34785263.15789474,-140.2806237816764,93.00793372319687,59.36013255360624
34698947.36842105,-140.61380116959066,92.96678362573098,59.346432748538014
34612631.578947365,-140.94697855750488,92.92563352826511,59.332732943469786
34526315.78947368,-141.2801559454191,92.88448343079922,59.31903313840156
34440000.0,-141.61333333333334,92.84333333333333,59.30533333333334
34353684.21052632,-141.94651072124756,92.80218323586745,59.29163352826511
34267368.421052635,-142.2796881091618,92.76103313840156,59.27793372319688
34181052.631578945,-142.61286549707603,92.71988304093567,59.26423391812865
34094736.84210526,-142.94604288499028,92.67873294346978,59.25053411306043
34008421.05263158,-143.2792202729045,92.6375828460039,59.236834307992204
33922105.2631579,-143.61239766081871,92.596432748538,59.223134502923976
33835789.47368421,-143.94557504873296,92.55528265107212,59.209434697855755
33749473.684210524,-144.27875243664718,92.51413255360623,59.19573489278753
33663157.89473684,-144.6119298245614,92.47298245614034,59.1820350877193
33576842.10526316,-144.94510721247565,92.43183235867446,59.16833528265107
33490526.315789472,-145.27828460038987,92.39068226120857,59.15463547758285
33404210.52631579,-145.61146198830411,92.34953216374268,59.14093567251462
33317894.736842103,-145.94463937621833,92.3083820662768,59.127235867446394
33231578.94736842,-146.27781676413258,92.26723196881092,59.11353606237817
33145263.157894738,-146.6109941520468,92.22608187134503,59.099836257309946
33058947.36842105,-146.94417153996102,92.18493177387914,59.08613645224172
32972631.578947365,-147.27734892787527,92.14378167641325,59.07243664717349
32886315.789473683,-147.61052631578949,92.10263157894737,59.05873684210526
32800000.0,-147.9437037037037,92.06148148148148,59.04503703703704
32713684.210526317,-148.27688109161795,92.02033138401559,59.03133723196881
32627368.42105263,-148.61005847953217,91.9791812865497,59.017637426900585
32541052.631578945,-148.9432358674464,91.93803118908382,59.00393762183236
32454736.842105262,-149.27641325536064,91.89688109161793,58.990237816764136
32368421.05263158,-149.60959064327488,91.85573099415204,58.97653801169591
32282105.263157893,-149.94276803118908,91.81458089668615,58.96283820662768
32195789.47368421,-150.27594541910332,91.77343079922026,58.94913840155945
32109473.684210524,-150.60912280701757,91.73228070175438,58.93543859649123
32023157.89473684,-150.9423001949318,91.6911306042885,58.921738791423
31936842.10526316,-151.275477582846,91.6499805068226,58.908038986354775
31850526.315789472,-151.60865497076026,91.60883040935673,58.894339181286554
31764210.52631579,-151.94183235867447,91.56768031189084,58.880639376218326
31677894.736842103,-152.2750097465887,91.52653021442495,58.8669395711501
31591578.94736842,-152.60818713450294,91.48538011695906,58.85323976608187
31505263.157894738,-152.94136452241716,91.44423001949318,58.83953996101365
31418947.36842105,-153.27454191033138,91.40307992202729,58.82584015594542
31332631.57894737,-153.60771929824563,91.3619298245614,58.81214035087719
31246315.789473683,-153.94089668615987,91.32077972709551,58.798440545808965
31160000.0,-154.27407407407406,91.27962962962962,58.784740740740745
31073684.210526314,-154.6072514619883,91.23847953216374,58.77104093567252
30987368.42105263,-154.94042884990256,91.19732943469785,58.75734113060429
30901052.63157895,-155.27360623781678,91.15617933723196,58.74364132553606
30814736.842105262,-155.606783625731,91.11502923976607,58.72994152046784
30728421.05263158,-155.93996101364525,91.07387914230019,58.71624171539961
30642105.263157893,-156.27313840155946,91.0327290448343,58.702541910331384
30555789.47368421,-156.60631578947368,90.99157894736842,58.688842105263156
30469473.684210524,-156.93949317738793,90.95042884990252,58.675142300194935
30383157.89473684,-157.27267056530215,90.90927875243665,58.66144249512671
30296842.10526316,-157.60584795321637,90.86812865497076,58.64774269005848
30210526.315789472,-157.93902534113062,90.82697855750487,58.63404288499025
30124210.52631579,-158.27220272904486,90.78582846003899,58.62034307992203
30037894.736842103,-158.60538011695908,90.7446783625731,58.6066432748538
29951578.94736842,-158.9385575048733,90.70352826510721,58.592943469785574
29865263.157894738,-159.27173489278755,90.66237816764132,58.57924366471735
29778947.36842105,-159.60491228070177,90.62122807017543,58.565543859649125
29692631.57894737,-159.938089668616,90.58007797270955,58.5518440545809
29606315.789473683,-160.27126705653023,90.53892787524366,58.53814424951267
29520000.0,-160.60444444444445,90.49777777777777,58.52444444444445
29433684.210526314,-160.93762183235867,90.45662768031188,58.51074463937622
29347368.42105263,-161.27079922027292,90.415477582846,58.49704483430799
29261052.63157895,-161.60397660818717,90.37432748538012,58.483345029239764
29174736.842105262,-161.93715399610136,90.33317738791422,58.46964522417154
29088421.05263158,-162.2703313840156,90.29202729044835,58.455945419103315
29002105.263157893,-162.60350877192985,90.25087719298246,58.44224561403509
28915789.47368421,-162.93668615984407,90.20972709551657,58.42854580896686
28829473.684210524,-163.2698635477583,90.16857699805068,58.41484600389864
28743157.89473684,-163.60304093567254,90.1274269005848,58.40114619883041
28656842.10526316,-163.93621832358676,90.0862768031189,58.38744639376218
28570526.315789472,-164.26939571150098,90.04512670565302,58.373746588693955
28484210.52631579,-164.60257309941522,90.00397660818713,58.360046783625734
28397894.736842103,-164.93575048732944,89.96282651072124,58.346346978557506
28311578.94736842,-165.26892787524366,89.92167641325535,58.33264717348928
28225263.157894734,-165.6021052631579,89.88052631578947,58.31894736842105
28138947.36842105,-165.93528265107216,89.83937621832358,58.30524756335283
28052631.57894737,-166.26846003898635,89.79822612085769,58.2915477582846
27966315.789473683,-166.6016374269006,89.7570760233918,58.27784795321637
27880000.0,-166.93481481481484,89.71592592592592,58.26414814814815
27793684.210526314,-167.26799220272906,89.67477582846004,58.250448343079924
27707368.42105263,-167.60116959064328,89.63362573099414,58.236748538011696
27621052.63157895,-167.93434697855753,89.59247563352827,58.22304873294347
27534736.842105262,-168.26752436647175,89.55132553606238,58.20934892787525
27448421.05263158,-168.60070175438597,89.51017543859649,58.19564912280702
27362105.263157893,-168.9338791423002,89.4690253411306,58.18194931773879
27275789.47368421,-169.26705653021443,89.42787524366472,58.16824951267056
27189473.684210524,-169.60023391812865,89.38672514619883,58.15454970760234
27103157.89473684,-169.9334113060429,89.34557504873294,58.140849902534114
27016842.10526316,-170.26658869395715,89.30442495126705,58.127150097465886
26930526.315789472,-170.59976608187137,89.26327485380116,58.11345029239766
26844210.52631579,-170.93294346978558,89.22212475633528,58.09975048732944
26757894.736842103,-171.26612085769983,89.18097465886939,58.08605068226121
26671578.94736842,-171.59929824561405,89.1398245614035,58.07235087719298
26585263.157894734,-171.93247563352827,89.09867446393761,58.05865107212475
26498947.36842105,-172.26565302144252,89.05752436647174,58.04495126705653
26412631.57894737,-172.59883040935674,89.01637426900584,58.031251461988305
26326315.789473683,-172.93200779727096,88.97522417153996,58.01755165692008
26240000.0,-173.2651851851852,88.93407407407408,58.00385185185185
26153684.210526314,-173.59836257309945,88.89292397660819,57.99015204678363
26067368.42105263,-173.93153996101364,88.8517738791423,57.9764522417154
25981052.63157895,-174.2647173489279,88.81062378167641,57.96275243664717
25894736.842105262,-174.59789473684214,88.76947368421052,57.94905263157895
25808421.05263158,-174.93107212475635,88.72832358674464,57.93535282651072
25722105.263157893,-175.26424951267057,88.68717348927875,57.921653021442495
25635789.47368421,-175.59742690058482,88.64602339181286,57.90795321637427
25549473.684210524,-175.93060428849904,88.60487329434697,57.894253411306046
25463157.89473684,-176.26378167641326,88.56372319688109,57.88055360623782
25376842.10526316,-176.5969590643275,88.5225730994152,57.86685380116959
25290526.315789472,-176.93013645224173,88.48142300194931,57.85315399610136
25204210.52631579,-177.26331384015594,88.44027290448342,57.83945419103314
25117894.736842103,-177.5964912280702,88.39912280701753,57.82575438596491
25031578.94736842,-177.92966861598444,88.35797270955166,57.812054580896685
24945263.157894734,-178.26284600389863,88.31682261208576,57.79835477582846
24858947.36842105,-178.59602339181288,88.27567251461988,57.784654970760236
24772631.57894737,-178.92920077972713,88.234522417154,57.77095516569201
24686315.789473683,-179.26237816764134,88.19337231968811,57.75725536062378
24600000.0,-179.59555555555556,88.15222222222222,57.74355555555555
24513684.210526314,-179.9287329434698,88.11107212475633,57.72985575048733
24427368.42105263,-180.26191033138403,88.06992202729045,57.7161559454191
24341052.631578945,-180.59508771929825,88.02877192982456,57.702456140350876
24254736.842105262,-180.9282651072125,87.98762183235867,57.68875633528265
24168421.05263158,-181.26144249512672,87.94647173489278,57.67505653021443
24082105.263157893,-181.59461988304093,87.9053216374269,57.6613567251462
23995789.47368421,-181.92779727095518,87.864171539961,57.64765692007797
23909473.684210524,-182.26097465886943,87.82302144249512,57.63395711500975
23823157.89473684,-182.59415204678365,87.78187134502923,57.62025730994152
23736842.10526316,-182.92732943469787,87.74072124756336,57.606557504873294
23650526.315789472,-183.26050682261211,87.69957115009746,57.592857699805066
23564210.52631579,-183.59368421052633,87.65842105263158,57.579157894736845
23477894.736842103,-183.92686159844055,87.6172709551657,57.56545808966862
23391578.94736842,-184.2600389863548,87.5761208576998,57.55175828460039
23305263.157894734,-184.59321637426902,87.53497076023392,57.53805847953216
23218947.36842105,-184.92639376218324,87.49382066276803,57.52435867446394
23132631.57894737,-185.25957115009749,87.45267056530214,57.51065886939571
23046315.789473683,-185.59274853801173,87.41152046783625,57.496959064327484
22960000.0,-185.92592592592592,87.37037037037037,57.483259259259256
22873684.210526314,-186.25910331384017,87.32922027290448,57.469559454191035
22787368.42105263,-186.59228070175442,87.28807017543859,57.45585964912281
22701052.631578945,-186.92545808966864,87.2469200779727,57.44215984405458
22614736.842105262,-187.25863547758286,87.20576998050682,57.42846003898636
22528421.05263158,-187.5918128654971,87.16461988304093,57.41476023391813
22442105.263157893,-187.92499025341132,87.12346978557504,57.4010604288499
22355789.47368421,-188.25816764132554,87.08231968810915,57.387360623781674
22269473.684210524,-188.5913450292398,87.04116959064328,57.37366081871345
22183157.89473684,-188.924522417154,87.00001949317738,57.359961013645226
22096842.10526316,-189.25769980506823,86.9588693957115,57.346261208577
22010526.315789472,-189.59087719298248,86.91771929824561,57.33256140350877
21924210.52631579,-189.92405458089672,86.87656920077973,57.31886159844055
21837894.736842103,-190.2572319688109,86.83541910331384,57.30516179337232
21751578.94736842,-190.59040935672516,86.79426900584795,57.29146198830409
21665263.157894734,-190.9235867446394,86.75311890838206,57.277762183235865
21578947.36842105,-191.25676413255363,86.71196881091618,57.264062378167644
21492631.57894737,-191.58994152046785,86.67081871345029,57.250362573099416
21406315.789473683,-191.9231189083821,86.6296686159844,57.23666276803119
21320000.0,-192.2562962962963,86.58851851851851,57.22296296296296
21233684.210526314,-192.58947368421053,86.54736842105262,57.20926315789474
21147368.42105263,-192.92265107212478,86.50621832358674,57.19556335282651
21061052.631578945,-193.255828460039,86.46506822612085,57.18186354775828
20974736.842105262,-193.58900584795322,86.42391812865498,57.168163742690055
20888421.05263158,-193.92218323586746,86.38276803118907,57.154463937621834
20802105.263157893,-194.2553606237817,86.3416179337232,57.140764132553606
20715789.47368421,-194.58853801169593,86.30046783625731,57.12706432748538
20629473.684210524,-194.92171539961015,86.25931773879142,57.11336452241716
20543157.89473684,-195.2548927875244,86.21816764132554,57.09966471734893
20456842.10526316,-195.58807017543862,86.17701754385965,57.0859649122807
20370526.315789472,-195.92124756335284,86.13586744639376,57.07226510721247
20284210.52631579,-196.25442495126708,86.09471734892787,57.058565302144245
20197894.736842103,-196.5876023391813,86.05356725146198,57.044865497076024
20111578.94736842,-196.92077972709552,86.0124171539961,57.0311656920078
20025263.157894734,-197.25395711500977,85.97126705653021,57.01746588693957
19938947.36842105,-197.58713450292402,85.93011695906432,57.00376608187135
19852631.57894737,-197.9203118908382,85.88896686159843,56.99006627680312
19766315.789473683,-198.25348927875245,85.84781676413255,56.97636647173489
19680000.0,-198.5866666666667,85.80666666666666,56.962666666666664
19593684.210526314,-198.91984405458092,85.76551656920077,56.94896686159844
19507368.42105263,-199.25302144249514,85.7243664717349,56.935267056530215
19421052.631578945,-199.5861988304094,85.683216374269,56.92156725146199
19334736.842105262,-199.9193762183236,85.64206627680312,56.90786744639376
19248421.05263158,-200.25255360623783,85.60091617933723,56.89416764132554
19162105.263157893,-200.58573099415207,85.55976608187135,56.88046783625731
19075789.47368421,-200.9189083820663,85.51861598440546,56.86676803118908
18989473.684210524,-201.2520857699805,85.47746588693957,56.853068226120854
18903157.89473684,-201.58526315789476,85.43631578947368,56.83936842105263
18816842.10526316,-201.918440545809,85.3951656920078,56.825668615984405
18730526.315789472,-202.2516179337232,85.3540155945419,56.81196881091618
18644210.52631579,-202.58479532163744,85.31286549707602,56.798269005847956
18557894.736842103,-202.9179727095517,85.27171539961013,56.78456920077973
18471578.94736842,-203.2511500974659,85.23056530214424,56.7708693957115
18385263.157894734,-203.58432748538013,85.18941520467835,56.75716959064327
18298947.36842105,-203.91750487329438,85.14826510721247,56.743469785575044
18212631.57894737,-204.2506822612086,85.1071150097466,56.72976998050682
18126315.789473683,-204.58385964912281,85.06596491228069,56.716070175438595
18040000.0,-204.91703703703706,85.02481481481482,56.70237037037037
17953684.210526314,-205.25021442495128,84.98366471734893,56.68867056530215
17867368.42105263,-205.5833918128655,84.94251461988304,56.67497076023392
17781052.631578945,-205.91656920077975,84.90136452241715,56.66127095516569
17694736.842105262,-206.249746588694,84.86021442495127,56.64757115009746
17608421.05263158,-206.5829239766082,84.81906432748538,56.63387134502924
17522105.263157893,-206.91610136452243,84.77791423001949,56.620171539961014
17435789.47368421,-207.24927875243668,84.7367641325536,56.606471734892786
17349473.684210524,-207.5824561403509,84.69561403508771,56.59277192982456
17263157.89473684,-207.91563352826512,84.65446393762183,56.57907212475634
17176842.105263155,-208.24881091617937,84.61331384015594,56.56537231968811
17090526.315789472,-208.58198830409358,84.57216374269005,56.55167251461988
17004210.52631579,-208.9151656920078,84.53101364522416,56.53797270955165
16917894.736842103,-209.24834307992205,84.48986354775828,56.52427290448343
16831578.94736842,-209.5815204678363,84.44871345029239,56.510573099415204
16745263.157894734,-209.9146978557505,84.40756335282651,56.496873294346976
16658947.368421052,-210.24787524366474,84.36641325536061,56.483173489278755
16572631.578947369,-210.58105263157898,84.32526315789474,56.46947368421053
16486315.789473683,-210.9142300194932,84.28411306042885,56.4557738791423
16400000.0,-211.24740740740742,84.24296296296296,56.44207407407407
16313684.210526314,-211.58058479532167,84.20181286549708,56.42837426900584
16227368.421052631,-211.9137621832359,84.16066276803119,56.41467446393762
16141052.631578945,-212.2469395711501,84.1195126705653,56.400974658869394
16054736.842105262,-212.58011695906436,84.07836257309941,56.387274853801166
15968421.05263158,-212.9132943469786,84.03721247563352,56.373575048732945
15882105.263157893,-213.2464717348928,83.99606237816764,56.35987524366472
15795789.47368421,-213.57964912280704,83.95491228070175,56.34617543859649
15709473.684210524,-213.9128265107213,83.91376218323586,56.33247563352826
15623157.894736841,-214.24600389863548,83.87261208576997,56.31877582846004
15536842.105263159,-214.57918128654973,83.83146198830408,56.30507602339181
15450526.315789476,-214.91235867446397,83.79031189083821,56.291376218323585
15364210.526315786,-215.24553606237816,83.74916179337231,56.27767641325536
15277894.736842103,-215.5787134502924,83.70801169590644,56.263976608187136
15191578.94736842,-215.91189083820666,83.66686159844053,56.25027680311891
15105263.157894738,-216.2450682261209,83.62571150097466,56.23657699805068
15018947.368421048,-216.5782456140351,83.58456140350877,56.22287719298245
14932631.578947365,-216.91142300194934,83.54341130604288,56.20917738791423
14846315.789473683,-217.2446003898636,83.502261208577,56.195477582846
14760000.0,-217.57777777777778,83.46111111111111,56.181777777777775
14673684.210526317,-217.91095516569203,83.41996101364522,56.168077972709554
14587368.421052627,-218.24413255360628,83.37881091617933,56.154378167641326
14501052.631578945,-218.57730994152047,83.33766081871345,56.1406783625731
14414736.842105262,-218.91048732943472,83.29651072124756,56.12697855750487
14328421.05263158,-219.24366471734896,83.25536062378167,56.11327875243664
14242105.263157897,-219.57684210526315,83.21421052631578,56.09957894736842
14155789.473684207,-219.9100194931774,83.17306042884991,56.08587914230019
14069473.684210524,-220.24319688109165,83.131910331384,56.072179337231965
13983157.894736841,-220.5763742690059,83.09076023391813,56.058479532163744
13896842.105263159,-220.9095516569201,83.04961013645223,56.044779727095516
13810526.315789476,-221.24272904483433,83.00846003898636,56.03107992202729
13724210.526315786,-221.57590643274858,82.96730994152047,56.01738011695906
13637894.736842103,-221.90908382066277,82.92615984405458,56.00368031189084
13551578.94736842,-222.24226120857702,82.8850097465887,55.98998050682261
13465263.157894738,-222.57543859649127,82.8438596491228,55.97628070175438
13378947.368421048,-222.90861598440546,82.80270955165692,55.962580896686156
13292631.578947365,-223.2417933723197,82.76155945419103,55.948881091617935
13206315.789473683,-223.57497076023395,82.72040935672514,55.93518128654971
13120000.0,-223.90814814814814,82.67925925925925,55.92148148148148
13033684.210526317,-224.2413255360624,82.63810916179337,55.90778167641325
12947368.421052627,-224.57450292397664,82.59695906432748,55.89408187134503
12861052.631578945,-224.90768031189089,82.55580896686159,55.8803820662768
12774736.842105262,-225.24085769980508,82.5146588693957,55.866682261208574
12688421.05263158,-225.57403508771932,82.47350877192983,55.85298245614035
12602105.263157897,-225.90721247563357,82.43235867446393,55.839282651072125
